1	05/08/2022	Kachina: privacy-preserving smart contracts	https://iohk.io/en/blog/posts/2022/08/05/kachina-privacy-preserving-smart-contracts/	4 mins read
224	26/09/2018	Functional correctness with the Haskell masters	https://iohk.io/en/blog/posts/2018/09/26/functional-correctness-with-the-haskell-master/	6 mins read
225	15/08/2018	IOHK releases Icarus to the Cardano community	https://iohk.io/en/blog/posts/2018/08/15/iohk-release-icarus-to-the-cardano-community/	7 mins read
226	09/08/2018	How does Casper compare to Ouroboros?	https://iohk.io/en/blog/posts/2018/08/09/how-does-casper-compare-to-ouroboros/	13 mins read
227	07/08/2018	From free algebras to free monads	https://iohk.io/en/blog/posts/2018/08/07/from-free-algebras-to-free-monads/	29 mins read
228	30/07/2018	Cardano smart contracts testnet IELE launches	https://iohk.io/en/blog/posts/2018/07/30/cardano-smart-contracts-testnet-iele-launches/	4 mins read
229	11/07/2018	Cardano in focus at major international event	https://iohk.io/en/blog/posts/2018/07/11/cardano-in-focus-at-major-international-event/	5 mins read
230	03/07/2018	Self Organisation in Coin Selection	https://iohk.io/en/blog/posts/2018/07/03/self-organisation-in-coin-selection/	18 mins read
231	28/06/2018	IOHK make a visit to Google’s London offices	https://iohk.io/en/blog/posts/2018/06/28/iohk-make-a-visit-to-googles-london-offices/	57 mins read
232	07/06/2018	A major brand refresh for Cardano *	https://iohk.io/en/blog/posts/2018/06/07/a-major-brand-refresh-for-cardano/	9 mins read
233	04/06/2018	Semi-Formal Development: The Cardano Wallet	https://iohk.io/en/blog/posts/2018/06/04/semi-formal-development-the-cardano-wallet/	17 mins read
234	29/05/2018	Vision for blockchain in Africa is becoming a reality	https://iohk.io/en/blog/posts/2018/05/29/vision-for-blockchain-in-africa-is-becoming-a-reality/	7 mins read
235	28/05/2018	First Cardano smart contracts testnet launches	https://iohk.io/en/blog/posts/2018/05/28/first-cardano-testnet-launches-for-smart-contracts/	3 mins read
236	17/05/2018	Ouroboros Praos presented at leading cryptography conference, Eurocrypt	https://iohk.io/en/blog/posts/2018/05/17/ouroboros-praos-presented-at-leading-cryptography-conference/	4 mins read
237	14/05/2018	A Cardano technical talk in Hamburg	https://iohk.io/en/blog/posts/2018/05/14/iohk-holds-cardano-technical-presentation-in-hamburg/	8 mins read
238	30/04/2018	Daedalus Mantis 1.1 Released for Ethereum Classic	https://iohk.io/en/blog/posts/2018/04/30/daedalus-mantis-1-1-released-for-ethereum-classic/	5 mins read
239	09/04/2018	A Brief Update on Cardano Development	https://iohk.io/en/blog/posts/2018/04/09/a-brief-update-on-cardano/	10 mins read
240	07/04/2018	Haskell and Cryptocurrency Course in Barbados	https://iohk.io/en/blog/posts/2018/04/07/iohk-haskell-and-cryptocurrency-course-in-barbados/	7 mins read
241	10/03/2018	How Cardano can help development in Africa	https://iohk.io/en/blog/posts/2018/03/10/how-cardano-can-help-development-in-africa/	7 mins read
242	07/03/2018	Cardano 1.1.0 software update	https://iohk.io/en/blog/posts/2018/03/07/cardano-1-1-0-software-update/	4 mins read
243	01/03/2018	Kaleidoscope – a cryptographic protocol for securely playing poker	https://iohk.io/en/blog/posts/2018/03/01/kaleidoscope-a-cryptographic-protocol-for-securely-playing-poker/	5 mins read
244	24/02/2018	Cardano’s goals for Africa and the developing world	https://iohk.io/en/blog/posts/2018/02/24/cardanos-goals-for-africa-and-the-developing-world/	6 mins read
245	14/02/2018	IOHK celebrates a successful Global Summit	https://iohk.io/en/blog/posts/2018/02/14/iohk-celebrates-a-successful-global-summit/	8 mins read
246	02/02/2018	The Daedalus Mantis integration 1.0 is released	https://iohk.io/en/blog/posts/2018/02/02/daedalus-mantis-integration-1-0-is-released/	2 mins read
247	01/02/2018	Research program to work on hardening Cardano against quantum computers	https://iohk.io/en/blog/posts/2018/02/01/research-program-to-work-on-hardening-cardano-against-quantum-computers/	5 mins read
248	29/01/2018	Symphony of Blockchains	https://iohk.io/en/blog/posts/2018/01/29/symphony-of-blockchains/	4 mins read
249	11/01/2018	On the Ouroboros Design: How rigour and engineering are essential for critical infrastructure	https://iohk.io/en/blog/posts/2018/01/11/on-the-ouroboros-design-how-rigour-and-engineering-are-essential-for-critical-infrastructure/	7 mins read
250	05/01/2018	The hotel that became the world’s first business to accept Ada	https://iohk.io/en/blog/posts/2018/01/05/the-hotel-that-became-the-worlds-first-business-to-accept-ada/	7 mins read
251	02/01/2018	Telescopic Proof Refinement	https://iohk.io/en/blog/posts/2018/01/02/telescopic-proof-refinement/	12 mins read
252	28/12/2017	A Crypto on the Edge of Forever	https://iohk.io/en/blog/posts/2017/12/28/a-crypto-on-the-edge-of-forever/	7 mins read
253	22/12/2017	Daedalus Wallet launches for Ethereum Classic	https://iohk.io/en/blog/posts/2017/12/22/daedalus-wallet-launches-for-ethereum-classic/	5 mins read
254	15/12/2017	IELE: A New Virtual Machine for the Blockchain	https://iohk.io/en/blog/posts/2017/12/15/iele-a-new-virtual-machine-for-the-blockchain/	8 mins read
255	09/12/2017	Simplicity and Michelson	https://iohk.io/en/blog/posts/2017/12/09/simplicity-and-michelson/	10 mins read
256	01/12/2017	What is our release strategy for Cardano?	https://iohk.io/en/blog/posts/2017/12/01/what-is-our-release-strategy-for-cardano/	4 mins read
257	22/11/2017	Ethereum Classic community comes together at successful Hong Kong summit	https://iohk.io/en/blog/posts/2017/11/22/ethereum-classic-community-come-together-at-successful-hong-kong-summit/	10 mins read
258	03/11/2017	Writing a High-Assurance Blockchain Implementation	https://iohk.io/en/blog/posts/2017/11/03/writing-a-high-assurance-blockchain-implementation/	9 mins read
259	31/10/2017	Introducing the Cardano roadmap	https://iohk.io/en/blog/posts/2017/10/31/introducing-cardano-roadmap/	9 mins read
260	26/10/2017	Designing a new virtual machine and universal language framework	https://iohk.io/en/blog/posts/2017/10/26/designing-a-new-virtual-machine-and-universal-language-framework/	8 mins read
261	19/10/2017	How Cardano's transaction fees work	https://iohk.io/en/blog/posts/2017/10/19/how-cardanos-transaction-fees-work/	4 mins read
262	17/10/2017	Statement on IOHK's Ada Holdings	https://iohk.io/en/blog/posts/2017/10/17/statement-on-iohks-ada-holdings/	2 mins read
263	16/10/2017	Cardano marks its launch with Tokyo event	https://iohk.io/en/blog/posts/2017/10/16/cardano-marks-its-launch-with-tokyo-event/	8 mins read
264	12/10/2017	Cardano help desk tour arrives in Tokyo	https://iohk.io/en/blog/posts/2017/10/12/cardano-help-desk-tour-arrives-in-tokyo/	6 mins read
265	10/10/2017	Thank you all for being a part of Cardano	https://iohk.io/en/blog/posts/2017/10/10/thank-you-for-being-a-part-of-cardano/	3 mins read
266	28/09/2017	Blockchain meets big ideas in Aspen	https://iohk.io/en/blog/posts/2017/09/28/blockchain-meets-big-ideas-in-aspen/	7 mins read
267	21/09/2017	IOHK Spotlight – Alan Verbner	https://iohk.io/en/blog/posts/2017/09/21/iohk-spotlight-alan-verbner/	4 mins read
268	01/09/2017	Cardano prepares to launch	https://iohk.io/en/blog/posts/2017/09/01/cardano-prepares-to-launch/	4 mins read
269	30/08/2017	How we test Cardano	https://iohk.io/en/blog/posts/2017/08/30/how-we-test-cardano/	8 mins read
270	24/08/2017	Ouroboros at Crypto 2017	https://iohk.io/en/blog/posts/2017/08/24/ouroboros-at-crypto-2017/	3 mins read
271	08/08/2017	Mantis – Ethereum Classic Beta Release	https://iohk.io/en/blog/posts/2017/08/08/mantis-ethereum-classic-beta-release/	4 mins read
272	03/08/2017	Cardano: Resilient and Scalable by Design	https://iohk.io/en/blog/posts/2017/08/03/cardano-resilient-and-scalable-by-design/	10 mins read
273	27/07/2017	First Hand Experiences of the Oregon Programming Languages Summer School	https://iohk.io/en/blog/posts/2017/07/27/first-hand-experiences-oregon-programming-languages-summer-school/	11 mins read
274	10/07/2017	Why we are building Cardano	https://iohk.io/en/blog/posts/2017/07/10/why-we-are-building-cardano/	3 mins read
275	07/07/2017	Blockchain in Ukraine	https://iohk.io/en/blog/posts/2017/07/07/blockchain-in-ukraine/	4 mins read
276	19/06/2017	Proof-of-stake protocol, Ouroboros, at Crypto 17	https://iohk.io/en/blog/posts/2017/06/19/proof-of-stake-protocol-ouroboros-at-crypto-17/	3 mins read
277	06/06/2017	A solution for scalable randomness	https://iohk.io/en/blog/posts/2017/06/06/a-solution-for-scalable-randomness/	7 mins read
278	22/05/2017	Team Grothendieck move closer to ETC goal	https://iohk.io/en/blog/posts/2017/05/22/team-grothendieck-move-closer-to-etc-goal/	6 mins read
279	12/05/2017	Cryptocurrencies need a safeguard to prevent another DAO disaster	https://iohk.io/en/blog/posts/2017/05/12/cryptocurrencies-need-a-safeguard-to-prevent-another-dao-disaster/	13 mins read
280	26/04/2017	Finding a brand for Daedalus	https://iohk.io/en/blog/posts/2017/04/26/finding-a-brand-for-daedalus/	6 mins read
281	18/04/2017	A trip to Malta and a Grothendieck milestone	https://iohk.io/en/blog/posts/2017/04/18/a-trip-to-malta-and-a-grothendieck-milestone/	6 mins read
282	31/03/2017	Smart contracts conference starts in Athens	https://iohk.io/en/blog/posts/2017/03/31/smart-contracts-conference-starts-in-athens/	4 mins read
283	31/03/2017	Smart contracts conference starts in Athens	https://iohk.io/en/blog/posts/2017/03/31/smart-sontracts-conference-starts-in-athens-redirect/	4 mins read
284	16/03/2017	Bidirectional proof refinement	https://iohk.io/en/blog/posts/2017/03/16/bidirectional-proof-refinement/	18 mins read
285	07/03/2017	Proof refinement basics	https://iohk.io/en/blog/posts/2017/03/07/proof-refinement-basics/	19 mins read
286	06/03/2017	Thoughts on an ontology of smart contracts	https://iohk.io/en/blog/posts/2017/03/06/thoughts-on-an-ontology-for-smart-contracts/	6 mins read
287	05/03/2017	Centralized cryptocurrencies	https://iohk.io/en/blog/posts/2017/03/05/centralized-cryptocurrencies/	6 mins read
288	28/02/2017	Scotland and Japan launch IOHK's research network	https://iohk.io/en/blog/posts/2017/02/28/scotland-and-japan-launch-iohks-research-network/	4 mins read
289	27/02/2017	A Joint Statement on Ethereum Classic’s Monetary Policy	https://iohk.io/en/blog/posts/2017/02/27/a-joint-statement-on-ethereum-classics-monetary-policy/	3 mins read
290	22/02/2017	Mission one – Destination St Petersburg and Warsaw	https://iohk.io/en/blog/posts/2017/02/22/mission-one–destination-st-petersburg-and-warsaw/	3 mins read
291	20/02/2017	Authenticated Dynamic Dictionaries, with Applications to Cryptocurrencies	https://iohk.io/en/blog/posts/2017/02/20/authenticated-dynamic-dictionaries-with-applications-to-cryptocurrencies/	3 mins read
292	16/02/2017	A Proof-of-Stake lecture at Oxford university	https://iohk.io/en/blog/posts/2017/02/16/a-proof-of-stake-lecture-at-oxford-university/	3 mins read
293	03/02/2017	Shanghai, New York and a hot pink rabbit: January IOHK news round-up	https://iohk.io/en/blog/posts/2017/02/03/shanghai-new-york-and-a-hot-pink-rabbit-january-iohk-news-round-up/	4 mins read
294	20/01/2017	Smart contracts will use code to reshape law	https://iohk.io/en/blog/posts/2017/01/20/smart-contracts-will-use-code-to-reshape-law/	2 mins read
295	10/12/2016	Introducing The Grothendieck Team	https://iohk.io/en/blog/posts/2016/12/10/introducing-the-grothendieck-team/	4 mins read
296	21/10/2016	Professor Aggelos Kiayias joins IOHK as Chief Scientist	https://iohk.io/en/blog/posts/2016/10/21/professor-aggelos-kiayias-joins-iohk-as-chief-scientist/	4 mins read
297	19/10/2016	IOHK | Latvia. Executive update	https://iohk.io/en/blog/posts/2016/10/19/iohk-latvia-executive-update/	3 mins read
298	12/10/2016	A Blockchain-free Approach for a Cryptocurrency	https://iohk.io/en/blog/posts/2016/10/12/a-blockchain-free-approach-for-a-cryptocurrency/	5 mins read
299	11/10/2016	IODB storage engine	https://iohk.io/en/blog/posts/2016/10/11/iodb-storage-engine/	5 mins read
300	22/09/2016	A Brief Note on Provable Security in Cryptocurrencies	https://iohk.io/en/blog/posts/2016/09/22/a-brief-note-on-provable-security-in-cryptocurrencies/	5 mins read
301	21/09/2016	Proof-of-Stake Protocol - IOHK	https://iohk.io/en/blog/posts/2016/09/21/proof-of-stake-protocol-iohk/	<1 min read
302	14/09/2016	Transaction malleability in cryptocurrencies	https://iohk.io/en/blog/posts/2016/09/14/transaction-malleability-in-cryptocurrencies/	5 mins read
303	09/09/2016	Ethereum Classic: An Update	https://iohk.io/en/blog/posts/2016/09/09/ethereum-classic-an-update/	8 mins read
304	07/09/2016	RollerChain, a Blockchain With Safely Pruneable History	https://iohk.io/en/blog/posts/2016/09/07/rollerchain-a-blockchain-with-safely-pruneable-history/	3 mins read
305	27/08/2016	Ode to the Contrarian Artifacts	https://iohk.io/en/blog/posts/2016/08/27/ode-to-the-contrarian-artifacts/	6 mins read
306	04/08/2016	LTB Live - Ethereum: Consensus vs Immutability	https://iohk.io/en/blog/posts/2016/08/04/ltb-live-ethereum-consensus-vs-immutability/	<1 min read
307	02/08/2016	Hoskus Parvum Opus: A Brief Sojourn Back to Ethereum	https://iohk.io/en/blog/posts/2016/08/02/hoskus-parvum-opus-a-brief-sojourn-back-to-ethereum/	14 mins read
308	25/07/2016	Mario Larangeira, IOHK Research - Digital Cash	https://iohk.io/en/blog/posts/2016/07/25/mario-larangeira-iohk-research-digital-cash/	<1 min read
309	22/07/2016	Alexander Chepurnoy, IOHK Research - Scorex	https://iohk.io/en/blog/posts/2016/07/22/alexander-chepurnoy-iohk-research-scorex/	<1 min read
310	22/07/2016	Charles Hoskinson, CEO, IOHK - DAO lab	https://iohk.io/en/blog/posts/2016/07/22/charles-hoskinson-ceo-iohk-dao-lab/	<1 min read
311	22/07/2016	IOHK session RS|COIN: Cryptocurrency with central bank regulations: the RSCoin framework	https://iohk.io/en/blog/posts/2016/07/22/iohk-session-rs-coin-cryptocurrency-with-central-bank-regulations-the-rscoin-framework/	<1 min read
312	22/07/2016	Michael Parsons FCA - Chairman of the Cardano Foundation	https://iohk.io/en/blog/posts/2016/07/22/michael-parsons-fca-chairman-of-the-cardano-foundation/	<1 min read
313	17/05/2016	Ergaki, the Next Scorex Testnet	https://iohk.io/en/blog/posts/2016/05/17/ergaki-the-next-scorex-testnet/	2 mins read
314	17/05/2016	Announcing Ergaki - A performant, public bulletin board for voting and auctions	https://iohk.io/en/blog/posts/2016/05/17/ergaki-a-performant-public-bulletin-board-for-voting-and-auctions/	2 mins read
315	15/01/2016	Goodbye Mike and Some Thoughts About Bitcoin	https://iohk.io/en/blog/posts/2016/01/15/goodbye-mike-and-some-thoughts-about/	15 mins read
316	12/01/2016	How to Save (Or Destroy) the Bitcoin Foundation	https://iohk.io/en/blog/posts/2016/01/12/how-to-save-or-destroy-bitcoin/	8 mins read
317	12/01/2016	Some History, Some Musings and My Take on the DAO	https://iohk.io/en/blog/posts/2016/01/12/some-history-some-musings-and-my-take/	8 mins read
318	16/08/2022	Introducing Ofelimos: a proof-of-useful-work consensus protocol	https://iohk.io/en/blog/posts/2022/08/16/introducing-ofelimos-a-proof-of-useful-work-consensus-protocol/	11 mins read
319	18/08/2022	Ofelimos explained	https://iohk.io/en/blog/posts/2022/08/18/ofelimos-explained/	<1 min read
320	29/08/2022	Mithril proof of concept is now open-source	https://iohk.io/en/blog/posts/2022/08/29/mithril-proof-of-concept-is-now-open-source/	4 mins read
321	30/08/2022	Input Output Global’s $4.5m blockchain research hub at Stanford University	https://iohk.io/en/blog/posts/2022/08/30/input-output-global-s-4-5m-blockchain-research-hub-at-stanford-university/	4 mins read
322	01/09/2022	Zk-SNARKs: updatable setups on the blockchain	https://iohk.io/en/blog/posts/2022/09/01/zk-snarks-updatable-setups-on-the-blockchain/	12 mins read
323	08/09/2022	Advancing digital identity through DID core specification	https://iohk.io/en/blog/posts/2022/09/08/advancing-digital-identity-through-did-core-specification/	4 mins read
324	16/09/2022	Vasil: what to expect	https://iohk.io/en/blog/posts/2022/09/16/vasil-what-to-expect/	11 mins read
325	27/09/2022	Cardano, 5 years on	https://iohk.io/en/blog/posts/2022/09/27/cardano-5-years-on/	6 mins read
326	29/09/2022	Systematizing blockchain governance	https://iohk.io/en/blog/posts/2022/09/29/systematizing-blockchain-governance/	8 mins read
327	25/10/2022	How IOG’s research spans the academic world	https://iohk.io/en/blog/posts/2022/10/25/how-iog-s-research-spans-the-academic-world/	11 mins read
328	27/10/2022	Staking parameters and network optimization – where next for k and min fee?	https://iohk.io/en/blog/posts/2022/10/27/staking-parameters-and-network-optimization-where-next-for-k-and-min-fee/	9 mins read
329	01/11/2022	Repositioning Project Catalyst ahead of the next funding round	https://iohk.io/en/blog/posts/2022/11/01/repositioning-project-catalyst-ahead-of-the-next-funding-round/	3 mins read
330	03/11/2022	What is SECP and how it drives cross-chain development on Cardano	https://iohk.io/en/blog/posts/2022/11/03/what-is-secp-and-how-it-drives-cross-chain-development-on-cardano/	3 mins read
331	04/11/2022	Announcing IO ScotFest: the age of Voltaire	https://iohk.io/en/blog/posts/2022/11/04/announcing-io-scotfest-the-age-of-voltaire/	4 mins read
332	10/11/2022	Hydra for Payments – introducing developer tooling to unlock micropayments on Cardano	https://iohk.io/en/blog/posts/2022/11/10/hydra-for-payments-introducing-developer-tooling-to-unlock-micropayments-on-cardano/	6 mins read
333	18/11/2022	Cardano builder Input Output Global invests in the future of blockchain with $4.5m research hub at University of Edinburgh	https://iohk.io/en/blog/posts/2022/11/18/cardano-builder-input-output-global-invests-in-the-future-of-blockchain-with-4-5m-research-hub-at-university-of-edinburgh/	3 mins read
334	18/11/2022	ZK-Lab – investigating the foundations of zero-knowledge proofs	https://iohk.io/en/blog/posts/2022/11/18/zk-lab-investigating-the-foundations-of-zero-knowledge-proofs/	3 mins read
335	18/11/2022	The University of Edinburgh and IOG introduce the Edinburgh Decentralization Index	https://iohk.io/en/blog/posts/2022/11/18/the-university-of-edinburgh-and-iog-introduce-the-edinburgh-decentralization-index/	2 mins read
336	18/11/2022	Cardano builder IOG and University of Edinburgh to create first ever index to provide industry standard metric for crypto decentralization	https://iohk.io/en/blog/posts/2022/11/18/cardano-builder-iog-and-university-of-edinburgh-to-create-first-ever-index-to-provide-industry-standard-metric-for-crypto-decentralization/	4 mins read
337	18/11/2022	Cardano builder IOG and University of Edinburgh launch Zero-Knowledge Lab to drive greater blockchain scalability and security	https://iohk.io/en/blog/posts/2022/11/18/cardano-builder-iog-and-university-of-edinburgh-launch-zero-knowledge-lab-to-drive-greater-blockchain-scalability-and-security/	4 mins read
338	18/11/2022	IOG announces new blockchain to protect data and safeguard technology freedoms	https://iohk.io/en/blog/posts/2022/11/18/iog-announces-new-blockchain-to-protect-data-and-safeguard-technology-freedoms/	4 mins read
339	07/12/2022	Time handling on Cardano, part 1. About Ouroboros and the importance of determinism	https://iohk.io/en/blog/posts/2022/12/07/time-handling-on-cardano-part-1-about-ouroboros-and-the-importance-of-determinism/	6 mins read
340	08/12/2022	Time handling on Cardano, part 2: use cases	https://iohk.io/en/blog/posts/2022/12/08/time-handling-on-cardano-part-2-use-cases/	6 mins read
341	08/12/2022	IOG appoints talented individuals to 3 key positions	https://iohk.io/en/blog/posts/2022/12/08/iog-appoints-talented-individuals-to-3-key-positions-1/	4 mins read
